rank,island_id,faces,summed_uv_area,min_u,min_v,max_u,max_v
213,31,8,0.00036232651680778716,0.6686624884605408,0.2094731330871582,0.6909306049346924,0.23391585052013397
214,49,8,0.0022031935998079177,0.8123589158058167,0.5699014067649841,0.8572407364845276,0.6638883948326111
215,129,8,0.00017398494264364572,0.6296583414077759,0.21231205761432648,0.6449587345123291,0.2285073697566986
216,137,8,0.0002952971306191543,0.9382696747779846,0.2507658302783966,0.9518886804580688,0.2907046675682068
217,151,8,0.00017411810392431448,0.9793732166290283,0.748716413974762,0.9911001324653625,0.7801701426506042
218,182,8,6.159116546156085e-05,0.15659266710281372,0.3163158893585205,0.166310116648674,0.32991600036621094
219,216,8,3.0831742215298164e-05,0.5659852623939514,0.536087691783905,0.5692403316497803,0.5530149340629578
220,220,8,3.945768327850985e-05,0.29392337799072266,0.4468889832496643,0.2974652647972107,0.46783170104026794
221,439,8,0.00028934318916151724,0.9454637169837952,0.1210322454571724,0.9559451341629028,0.16090168058872223
222,723,8,0.0002563257093850524,0.979409396648407,0.27481117844581604,0.995156466960907,0.30557793378829956
223,757,8,0.0002257978739503841,0.961981475353241,0.9033021926879883,0.9721704721450806,0.9397197365760803
224,18,7,0.00012341654616591577,0.39107993245124817,0.001732127508148551,0.4069865345954895,0.01892961375415325
225,40,7,4.790406803589775e-05,0.3711170554161072,0.5383977890014648,0.37723997235298157,0.5543670654296875
226,52,7,0.0010053192332390992,0.7227901816368103,0.2539030909538269,0.7463672757148743,0.32045120000839233
227,73,7,0.0007430806235682041,0.8871138691902161,0.6944842338562012,0.9194380640983582,0.747719407081604
228,110,7,0.0005991614589455629,0.9645012617111206,0.2421804517507553,0.9897480010986328,0.27718353271484375
229,133,7,0.00025641313072277683,0.7272638082504272,0.925031304359436,0.7382546663284302,0.9640578031539917
230,139,7,9.990361124295744e-05,0.2198188304901123,0.11815603822469711,0.22715522348880768,0.13656356930732727
231,144,7,0.00010170334592096708,0.3608345091342926,0.5793853402137756,0.36777520179748535,0.5989868640899658
232,154,7,9.265184740170351e-05,0.9802658557891846,0.03259079530835152,0.9856916666030884,0.0649014562368393
