rank,island_id,faces,summed_uv_area,min_u,min_v,max_u,max_v
1674,2851,3,3.641592579572972e-05,0.35422348976135254,0.9677938222885132,0.3595128059387207,0.9768950343132019
1675,2874,3,1.1593895793637898e-05,0.5065097212791443,0.967793881893158,0.5090757012367249,0.9769008159637451
1676,2885,3,6.785090652861037e-05,0.06938058137893677,0.967793881893158,0.07846634835004807,0.9770305156707764
1677,2889,3,5.472201316303327e-06,0.07708199322223663,0.9806400537490845,0.07809901982545853,0.9862629771232605
1678,2890,3,5.010034087149506e-06,0.9805991649627686,0.6601409316062927,0.9867792725563049,0.6611253023147583
1679,2900,3,2.2835352257111197e-05,0.9688326120376587,0.23650339245796204,0.9771997332572937,0.23972275853157043
1680,2901,3,1.3380501187043592e-06,0.6175865530967712,0.980640172958374,0.6179478168487549,0.9854598641395569
1681,2903,3,1.4301324913645885e-05,0.9688326716423035,0.27852731943130493,0.9772289395332336,0.280742347240448
1682,2918,3,9.642249336749842e-07,0.9909420013427734,0.16345523297786713,0.9935152530670166,0.1639028638601303
1683,2926,3,1.1914324815620603e-06,0.3515861928462982,0.9806400537490845,0.35189753770828247,0.9858344793319702
1684,2933,3,2.1207292393299326e-06,0.3543923497200012,0.9894641637802124,0.3550650477409363,0.9930872917175293
1685,2936,3,1.9928759069642865e-06,0.3888112008571625,0.9806401133537292,0.38939613103866577,0.9857740998268127
1686,2939,3,3.76626430504956e-05,0.9688326120376587,0.9027130603790283,0.9760173559188843,0.9084146022796631
1687,3002,3,3.4074963295438465e-07,0.9909420609474182,0.5501174926757812,0.9932054877281189,0.5503355264663696
1688,3004,3,3.3172161908012754e-05,0.9574320912361145,0.967793881893158,0.9620707035064697,0.9763326644897461
1689,3011,3,5.136775802050408e-06,0.9805992245674133,0.27483662962913513,0.987433135509491,0.2761402130126953
1690,3029,3,8.862360120431845e-05,0.8872707486152649,0.9377778172492981,0.8963947892189026,0.9494203925132751
1691,3033,3,4.613109712980901e-05,0.38467344641685486,0.967793881893158,0.39056268334388733,0.9768329858779907
1692,3063,3,3.1573692904629524e-06,0.9805991649627686,0.29883602261543274,0.9874148368835449,0.2994483411312103
1693,3079,3,3.051362917894096e-06,0.9805991053581238,0.2236025631427765,0.9875978827476501,0.22440554201602936
1694,3099,3,1.4709302007531733e-06,0.6565561890602112,0.9806401133537292,0.6570625901222229,0.9853956699371338
1695,3140,3,2.7217349027885973e-06,0.9805991649627686,0.21961888670921326,0.9875946044921875,0.22052817046642303
1696,3150,3,3.488930156336778e-06,0.9688327312469482,0.7748448252677917,0.9765411019325256,0.7757756114006042
1697,3181,3,5.10218531513118e-06,0.15693195164203644,0.9806401133537292,0.15811747312545776,0.9861533045768738
1698,3188,3,8.6866389743534e-06,0.9805991649627686,0.39856213331222534,0.9871739745140076,0.40004655718803406
1699,3192,3,4.353853340743896e-05,0.9538221955299377,0.07141251116991043,0.9654770493507385,0.07665803283452988
1700,3213,3,1.268374981933107e-06,0.8606135249137878,0.980640172958374,0.8609691858291626,0.9850668907165527
1701,3215,3,8.582349124708344e-07,0.7531208992004395,0.9894641637802124,0.7534169554710388,0.9926142692565918
1702,3231,3,3.7940344618903055e-05,0.9688326120376587,0.8555166721343994,0.9761428833007812,0.8616381287574768
1703,3234,3,4.878205210623321e-05,0.5409982800483704,0.9677937626838684,0.5477629899978638,0.9766792058944702
1704,3248,3,4.8404034737714596e-05,0.6604083180427551,0.9539369344711304,0.6658547520637512,0.9638324975967407
1705,3261,3,6.292206553126789e-06,0.9805991053581238,0.31832319498062134,0.9873237013816833,0.31992340087890625
1706,3277,3,1.0727072943694793e-05,0.5563840270042419,0.980640172958374,0.5596154928207397,0.9854101538658142
1707,3285,3,4.0560725585336854e-05,0.9688326716423035,0.8738414645195007,0.9760884046554565,0.8798576593399048
1708,3295,3,5.293811910789259e-05,0.7087845206260681,0.9677938222885132,0.7154028415679932,0.9765378832817078
1709,3301,3,7.606571992280209e-07,0.11565576493740082,0.980640172958374,0.11586315184831619,0.9862514734268188
1710,3332,3,5.758420841850409e-05,0.870890736579895,0.9677938222885132,0.8780925273895264,0.9763281941413879
1711,3338,3,1.05337732314581e-06,0.8483384847640991,0.9806400537490845,0.8485971689224243,0.9851012825965881
1712,4,2,3.716844858558943e-07,0.9909420013427734,0.4585050046443939,0.9932855367660522,0.45872795581817627
1713,17,2,1.553282302779735e-07,0.7195526957511902,0.9894641041755676,0.7196552753448486,0.9926773905754089
1714,37,2,7.906867317331034e-06,0.9805992245674133,0.11180112510919571,0.9877108931541443,0.11358262598514557
1715,47,2,2.1953331752477823e-07,0.1112251803278923,0.9894641041755676,0.11133577674627304,0.9935179948806763
1716,48,2,2.756704651218911e-07,0.1628676801919937,0.9894641637802124,0.162971630692482,0.9934612512588501
1717,50,2,1.722600906362004e-07,0.3975176215171814,0.9894641041755676,0.3976125419139862,0.993057370185852
1718,52,2,2.118768840375651e-07,0.20453204214572906,0.9894641637802124,0.20465242862701416,0.9933501482009888
1719,63,2,4.8132850594129195e-08,0.6601166725158691,0.9894641637802124,0.6601451635360718,0.9927539825439453
1720,64,2,1.756498848592969e-07,0.46842721104621887,0.9894641041755676,0.4685380756855011,0.9929859638214111
1721,65,2,2.5635940481549824e-07,0.4487549066543579,0.9894641637802124,0.44889646768569946,0.9929967522621155
1722,66,2,4.982170764833427e-08,0.5740218162536621,0.9894641041755676,0.5740503072738647,0.9928687810897827
1723,69,2,1.3316961933185212e-07,0.7381628155708313,0.9894641041755676,0.7382442951202393,0.9926539659500122
1724,74,2,2.5304320772079336e-07,0.40513837337493896,0.9894641637802124,0.40526583790779114,0.9930480122566223
1725,75,2,2.847939839512037e-07,0.4780125319957733,0.9894642233848572,0.4781721234321594,0.9929607510566711
1726,112,2,2.594139293954356e-05,0.9538223743438721,0.7692479491233826,0.9647311568260193,0.7740039825439453
1727,122,2,2.825354243896072e-07,0.371095210313797,0.9894641637802124,0.3712153732776642,0.993090033531189
1728,133,2,2.0913894704932545e-06,0.25024712085723877,0.980640172958374,0.2510225772857666,0.9860250353813171
1729,138,2,1.8995515294051302e-07,0.18356961011886597,0.9894641637802124,0.1836654096841812,0.9934189915657043
1730,140,2,2.4770757889314154e-07,0.29277312755584717,0.9894641637802124,0.292916476726532,0.9932059049606323
1731,143,2,4.17190829438141e-07,0.11806842684745789,0.9894641637802124,0.11822601407766342,0.9935139417648315
1732,158,2,7.28487863810301e-07,0.4808695316314697,0.9806401133537292,0.4811263382434845,0.9856745600700378
1733,166,2,4.837421059278313e-07,0.7023255228996277,0.9806401133537292,0.7025684714317322,0.9853596091270447
1734,180,2,1.3463704817695543e-07,0.1755487024784088,0.9894641637802124,0.17561763525009155,0.9934409856796265
1735,198,2,1.247453995212311e-06,0.2247617542743683,0.9806400537490845,0.22523850202560425,0.9860619902610779
1736,199,2,1.939163176700731e-07,0.5481016635894775,0.9894641637802124,0.5481880307197571,0.9928905367851257
1737,212,2,1.2737855055178215e-06,0.6385074257850647,0.9806401133537292,0.6389538645744324,0.9854342341423035
