rank,graph_id,vertices,faces,triangles,min_x,min_y,min_z,max_x,max_y,max_z,material_face_counts
552,53,412,737,737,-0.31475830078125,0.11387630552053452,0.44159695506095886,-0.29461669921875,0.13821406662464142,0.4979419410228729,"{""0"": 737}"
553,667,419,733,733,0.028713222593069077,0.1814880222082138,0.295684814453125,0.068145751953125,0.2358551174402237,0.3667755126953125,"{""0"": 733}"
554,569,421,732,732,-0.03820795565843582,-0.33636474609375,0.6100540161132812,-0.013933132402598858,-0.310333251953125,0.6739501953125,"{""0"": 732}"
555,309,397,729,729,-0.2018890678882599,0.2884826362133026,0.4696979224681854,-0.1891937553882599,0.3289489448070526,0.5244331359863281,"{""0"": 729}"
556,888,401,726,726,0.1858215630054474,-0.06799314171075821,0.43953704833984375,0.2257080227136612,-0.04140469431877136,0.4655876159667969,"{""0"": 726}"
557,161,402,721,721,-0.255279541015625,-0.1348572075366974,0.552642822265625,-0.2429961860179901,-0.11631777137517929,0.6263885498046875,"{""0"": 721}"
558,413,416,718,718,-0.15293879806995392,-0.2585754692554474,0.49004554748535156,-0.11466975510120392,-0.2329559475183487,0.529388427734375,"{""0"": 718}"
559,470,412,712,712,-0.10485075414180756,-0.1347503513097763,0.899658203125,-0.024787889793515205,-0.10968017578125,0.9217529296875,"{""0"": 712}"
560,124,392,711,711,-0.281829833984375,0.2294158637523651,0.5473098754882812,-0.27032470703125,0.2653808295726776,0.5994415283203125,"{""0"": 711}"
561,301,400,710,710,-0.2037353217601776,-0.2289734184741974,0.6080245971679688,-0.1821593940258026,-0.1946564018726349,0.640533447265625,"{""0"": 710}"
562,710,382,705,705,0.07657623291015625,0.1646728515625,0.2664947509765625,0.091583251953125,0.1757965087890625,0.3009033203125,"{""0"": 705}"
563,32,386,703,703,-0.329071044921875,0.20376582443714142,0.3392181098461151,-0.30126953125,0.21655268967151642,0.4015807807445526,"{""0"": 703}"
564,560,412,702,702,-0.042823731899261475,-0.363128662109375,0.5432662963867188,-0.02654069848358631,-0.340972900390625,0.5928878784179688,"{""0"": 702}"
565,408,403,696,696,-0.1577758640050888,0.06112667918205261,0.200897216796875,-0.1392211765050888,0.08641812205314636,0.2691497802734375,"{""0"": 696}"
566,812,390,694,694,0.1526184380054474,-0.0804900974035263,0.28857421875,0.1712189018726349,-0.03779982030391693,0.3043670654296875,"{""0"": 694}"
567,964,383,693,693,0.2231140434741974,-0.1379546821117401,0.4987163543701172,0.2290191948413849,-0.11157986521720886,0.5394363403320312,"{""0"": 693}"
568,193,387,691,691,-0.2445373684167862,0.2867126166820526,0.37105557322502136,-0.2224121391773224,0.3341674506664276,0.39563748240470886,"{""0"": 691}"
569,516,389,689,689,-0.07186121493577957,-0.326385498046875,0.5505180358886719,-0.0477866604924202,-0.312042236328125,0.6132049560546875,"{""0"": 689}"
570,595,395,686,686,-0.023372596129775047,-0.35650634765625,0.5893096923828125,-0.0053238351829349995,-0.32574462890625,0.6772918701171875,"{""0"": 686}"
571,175,368,684,684,-0.251556396484375,0.03572841361165047,0.325653076171875,-0.2362670749425888,0.05172725394368172,0.38873291015625,"{""0"": 684}"
572,949,378,683,683,0.21539311110973358,-0.1969451606273651,0.40605926513671875,0.22909550368785858,-0.1905822455883026,0.45839694142341614,"{""0"": 683}"
573,469,383,681,681,-0.1073150485754013,-0.1381683200597763,0.8956298828125,-0.03599165380001068,-0.1244049072265625,0.90704345703125,"{""0"": 681}"
574,650,379,681,681,0.01659581810235977,0.3009033203125,0.39971923828125,0.043704960495233536,0.315521240234375,0.4731330871582031,"{""0"": 681}"
575,1079,388,675,675,0.302764892578125,0.009387067519128323,0.7338714599609375,0.326568603515625,0.03892522305250168,0.7607421875,"{""0"": 675}"
576,625,378,674,674,-0.0025576953776180744,-0.382568359375,0.5556716918945312,0.020660461857914925,-0.371246337890625,0.595916748046875,"{""0"": 674}"
577,1022,376,672,672,0.265350341796875,-0.008404703810811043,0.34857177734375,0.292755126953125,0.043823275715112686,0.39359283447265625,"{""0"": 672}"
578,58,381,671,671,-0.31243896484375,0.11828609555959702,0.41747280955314636,-0.29833984375,0.15068049728870392,0.4874970614910126,"{""0"": 671}"
579,340,368,671,671,-0.19087214767932892,-0.2269134670495987,0.47539424896240234,-0.16664119064807892,-0.2014923393726349,0.5065441131591797,"{""0"": 671}"
580,740,381,671,671,0.10122676938772202,0.3382263481616974,0.6009597778320312,0.1291808784008026,0.34222412109375,0.637451171875,"{""0"": 671}"
581,1080,374,668,668,0.302886962890625,0.031944312155246735,0.381072998046875,0.322540283203125,0.054016150534152985,0.4474220275878906,"{""0"": 668}"
582,626,369,667,667,-0.002607372123748064,0.1743316799402237,0.87530517578125,0.007360430900007486,0.1960907131433487,0.909027099609375,"{""0"": 667}"
583,606,365,661,661,-0.016002671793103218,0.274810791015625,0.3093109130859375,0.006546960677951574,0.29547119140625,0.3461456298828125,"{""0"": 661}"
584,636,363,659,659,0.005035375710576773,0.309326171875,0.3571319580078125,0.02140806056559086,0.32806396484375,0.4388885498046875,"{""0"": 659}"
585,219,375,656,656,-0.2359771579504013,-0.027061492204666138,0.453704833984375,-0.2249603122472763,-0.017761262133717537,0.48854589462280273,"{""0"": 656}"
586,944,373,656,656,0.2127991020679474,-0.061000797897577286,0.3914794921875,0.254425048828125,-0.013382881879806519,0.42467498779296875,"{""0"": 656}"
587,416,360,653,653,-0.1510314792394638,0.09191891551017761,0.21160888671875,-0.1303558200597763,0.11080166697502136,0.2518463134765625,"{""0"": 653}"
588,571,367,651,651,-0.03679656237363815,0.1444701999425888,0.1832275390625,-0.010158533230423927,0.1731262058019638,0.2181396484375,"{""0"": 651}"
589,909,364,650,650,0.198486328125,0.1604919731616974,0.321441650390625,0.2253570556640625,0.1746979057788849,0.3866119384765625,"{""0"": 650}"
590,285,361,648,648,-0.2111663818359375,0.12919612228870392,0.2393798828125,-0.195037841796875,0.15737910568714142,0.2852325439453125,"{""0"": 648}"
591,788,358,648,648,0.14060980081558228,-0.2612304389476776,0.356689453125,0.16259770095348358,-0.2438964694738388,0.3889007568359375,"{""0"": 648}"
592,350,388,647,647,-0.1863555610179901,-0.2293701171875,0.6332244873046875,-0.1599120795726776,-0.1994476616382599,0.6891937255859375,"{""0"": 647}"
593,848,364,647,647,0.16668707132339478,-0.2506713569164276,0.38449859619140625,0.18231205642223358,-0.2347411811351776,0.43798068165779114,"{""0"": 647}"
594,919,369,647,647,0.2028656303882599,-0.22065730392932892,0.64178466796875,0.2145843803882599,-0.18849177658557892,0.68267822265625,"{""0"": 647}"
595,220,361,646,646,-0.2359771579504013,0.07386013120412827,0.21771240234375,-0.2124328464269638,0.09500881284475327,0.2732391357421875,"{""0"": 646}"
596,576,357,644,644,-0.03370668366551399,0.282470703125,0.3155364990234375,-0.029331224039196968,0.29803466796875,0.351837158203125,"{""0"": 644}"
597,735,366,642,642,0.09844212979078293,-0.3039855659008026,0.5472183227539062,0.12977604568004608,-0.2796325385570526,0.5871124267578125,"{""0"": 642}"
598,106,358,641,641,-0.29022216796875,0.23048396408557892,0.42227932810783386,-0.28460693359375,0.2539672553539276,0.45928189158439636,"{""0"": 641}"
599,1069,358,641,641,0.292327880859375,0.15994267165660858,0.39475250244140625,0.2967529296875,0.17562870681285858,0.4548797607421875,"{""0"": 641}"
600,628,353,636,636,-0.0005547056789509952,0.30474853515625,0.3986663818359375,0.020101524889469147,0.323638916015625,0.47286415100097656,"{""0"": 636}"
601,795,368,636,636,0.1438751369714737,0.07631684839725494,0.236785888671875,0.1763916164636612,0.1000671535730362,0.2847900390625,"{""0"": 636}"
602,764,366,630,630,0.12194828689098358,-0.2741088569164276,0.5430908203125,0.18321232497692108,-0.2477264255285263,0.5561447143554688,"{""0"": 630}"
603,999,360,630,630,0.2479248195886612,-0.02165791392326355,0.41387939453125,0.267303466796875,0.0078602135181427,0.4330177307128906,"{""0"": 630}"
604,63,350,623,623,-0.31146240234375,0.14280696213245392,0.4273528754711151,-0.29248046875,0.18385310471057892,0.4945797622203827,"{""0"": 623}"
605,811,346,622,622,0.1509246677160263,0.2585449516773224,0.42474365234375,0.1644286960363388,0.2809448540210724,0.4594593048095703,"{""0"": 622}"
606,453,347,618,618,-0.12154389172792435,0.2152251899242401,0.250732421875,-0.1051635816693306,0.2496337592601776,0.299041748046875,"{""0"": 618}"
607,1093,343,617,617,0.3131103515625,0.03214649856090546,0.45523834228515625,0.343719482421875,0.05575947463512421,0.5051774978637695,"{""0"": 617}"
608,185,343,616,616,-0.2486114203929901,-0.2248993217945099,0.6018447875976562,-0.23179621994495392,-0.1901245415210724,0.6080780029296875,"{""0"": 616}"
609,639,346,615,615,0.006405794061720371,0.340576171875,0.6030120849609375,0.02166363038122654,0.344268798828125,0.639495849609375,"{""0"": 615}"
610,1028,344,613,613,0.268218994140625,0.08841708302497864,0.37430572509765625,0.289581298828125,0.11835483461618423,0.411590576171875,"{""0"": 613}"
611,594,339,605,605,-0.02328294888138771,-0.37445068359375,0.6056900024414062,-0.006097734905779362,-0.358062744140625,0.63568115234375,"{""0"": 605}"
612,144,337,604,604,-0.26611328125,0.05550380423665047,0.3341217041015625,-0.2449798434972763,0.08647151291370392,0.3492279052734375,"{""0"": 604}"
613,237,345,603,603,-0.22602839767932892,-0.2222137749195099,0.5267143249511719,-0.18157954514026642,-0.2052154839038849,0.5579147338867188,"{""0"": 603}"
614,448,343,600,600,-0.12734980881214142,-0.2929992973804474,0.5338134765625,-0.11100001633167267,-0.2656860649585724,0.5526123046875,"{""0"": 600}"
615,970,333,600,600,0.2237549126148224,-0.05254361778497696,0.325836181640625,0.2375183403491974,-0.03623960167169571,0.38401031494140625,"{""0"": 600}"
616,27,338,598,598,-0.337310791015625,0.19601435959339142,0.38529202342033386,-0.320404052734375,0.21881099045276642,0.4227752387523651,"{""0"": 598}"
617,31,330,590,590,-0.33087158203125,0.20529170334339142,0.3392181098461151,-0.30126953125,0.21853633224964142,0.3976134955883026,"{""0"": 590}"
618,960,332,589,589,0.2205810844898224,-0.1560973823070526,0.4783382713794708,0.2306976616382599,-0.12188717722892761,0.5485267639160156,"{""0"": 589}"
619,1096,320,578,578,0.31610107421875,0.022663161158561707,0.5063552856445312,0.33074951171875,0.06054691597819328,0.5347557067871094,"{""0"": 578}"
620,466,318,571,571,-0.11177825182676315,0.11608120799064636,0.19085693359375,-0.09038542956113815,0.1456756293773651,0.22784423828125,"{""0"": 571}"
621,762,329,571,571,0.11821752041578293,-0.2752380073070526,0.5110988616943359,0.14706425368785858,-0.2587279975414276,0.5327072143554688,"{""0"": 571}"
622,180,322,569,569,-0.2490691989660263,-0.05852511152625084,0.5412864685058594,-0.2384643405675888,-0.025394471362233162,0.57342529296875,"{""0"": 569}"
623,371,324,565,565,-0.17468257248401642,-0.2409820556640625,0.673492431640625,-0.1505126655101776,-0.2205352783203125,0.711639404296875,"{""0"": 565}"
624,742,319,564,564,0.10365292429924011,0.2090759575366974,0.7659912109375,0.1262054145336151,0.2447052299976349,0.796356201171875,"{""0"": 564}"
625,518,322,563,563,-0.07002252340316772,-0.349578857421875,0.5541915893554688,-0.0587424673140049,-0.337249755859375,0.603912353515625,"{""0"": 563}"
626,272,322,559,559,-0.2169341742992401,-0.08616641908884048,0.3206787109375,-0.1962890326976776,-0.06835178285837173,0.3700714111328125,"{""0"": 559}"
627,547,316,557,557,-0.051174163818359375,0.1630401462316513,0.26629638671875,-0.013159754686057568,0.1997680515050888,0.31256103515625,"{""0"": 557}"
628,1053,314,555,555,0.280609130859375,0.04972461238503456,0.3291778564453125,0.29339599609375,0.06710055470466614,0.3852996826171875,"{""0"": 555}"
629,66,306,549,549,-0.30889892578125,-0.1530456840991974,0.650665283203125,-0.283416748046875,-0.13839726150035858,0.6697845458984375,"{""0"": 549}"
630,184,301,548,548,-0.2491150051355362,0.2616882026195526,0.3820495307445526,-0.2301941066980362,0.3011779487133026,0.4151458442211151,"{""0"": 548}"
631,561,313,546,546,-0.04256052151322365,-0.348968505859375,0.5353202819824219,-0.02660936489701271,-0.33087158203125,0.5804519653320312,"{""0"": 546}"
632,29,300,541,541,-0.336151123046875,0.05851360782980919,0.6403961181640625,-0.303131103515625,0.08267208188772202,0.6943511962890625,"{""0"": 541}"
633,412,298,541,541,-0.15264888107776642,-0.2799682915210724,0.5472679138183594,-0.12962336838245392,-0.2616882622241974,0.5592727661132812,"{""0"": 541}"
634,833,309,540,540,0.1596832424402237,0.027105342596769333,0.206390380859375,0.1807709038257599,0.04953385517001152,0.2467956691980362,"{""0"": 540}"
635,730,310,539,539,0.09487152844667435,0.0979919508099556,0.19866943359375,0.11656953394412994,0.12274932861328125,0.2445220947265625,"{""0"": 539}"
636,299,304,537,537,-0.205078125,0.18679805099964142,0.2870025336742401,-0.1766357421875,0.2044219672679901,0.3321227729320526,"{""0"": 537}"
637,676,300,528,528,0.0362396314740181,0.1388244479894638,0.236846923828125,0.06234360113739967,0.1627654880285263,0.2784881591796875,"{""0"": 528}"
638,1072,310,526,526,0.295166015625,0.10501103103160858,0.4361114501953125,0.31488037109375,0.13482670485973358,0.4873168468475342,"{""0"": 526}"
639,507,287,515,515,-0.08223719149827957,-0.32879638671875,0.4986715316772461,-0.06949609518051147,-0.30706787109375,0.525177001953125,"{""0"": 515}"
640,528,287,514,514,-0.06557468324899673,0.28240966796875,0.73016357421875,-0.05178455263376236,0.32183837890625,0.7646484375,"{""0"": 514}"
641,126,292,513,513,-0.280853271484375,0.1554565131664276,0.3365020751953125,-0.269744873046875,0.1781463325023651,0.38466641306877136,"{""0"": 513}"
642,345,296,513,513,-0.1893310397863388,0.054267846047878265,0.2369384765625,-0.1782531589269638,0.07077023386955261,0.268402099609375,"{""0"": 513}"
643,379,294,513,513,-0.16929621994495392,-0.2752991020679474,0.5480880737304688,-0.13653559982776642,-0.2509155571460724,0.5600509643554688,"{""0"": 513}"
644,0,290,511,511,-0.399688720703125,0.08061213046312332,0.5282745361328125,-0.37127685546875,0.10256189852952957,0.5375823974609375,"{""0"": 511}"
645,304,292,511,511,-0.2023773044347763,0.09551998972892761,0.28570556640625,-0.1910705417394638,0.10579677671194077,0.3137664794921875,"{""0"": 511}"
646,211,294,508,508,-0.241119384765625,0.15010066330432892,0.31280517578125,-0.2038421630859375,0.1789855659008026,0.36856842041015625,"{""0"": 508}"
647,875,292,508,508,0.17921452224254608,-0.2407073676586151,0.415191650390625,0.18740849196910858,-0.2298431098461151,0.4783821403980255,"{""0"": 508}"
648,765,279,505,505,0.1259460151195526,0.3364563286304474,0.5819931030273438,0.1375121772289276,0.3411865532398224,0.6060714721679688,"{""0"": 505}"
649,145,285,504,504,-0.26513671875,0.2469634711742401,0.5594635009765625,-0.25738525390625,0.2517699897289276,0.6060028076171875,"{""0"": 504}"
650,953,287,503,503,0.2166595607995987,0.05791093781590462,0.23614501953125,0.2368011623620987,0.06569673866033554,0.2606201171875,"{""0"": 503}"
651,1042,288,501,501,0.27569580078125,-0.009687374345958233,0.74871826171875,0.3111572265625,0.026113562285900116,0.788299560546875,"{""0"": 501}"
652,186,296,499,499,-0.2480621188879013,-0.10498049110174179,0.704193115234375,-0.2125243991613388,-0.06342317909002304,0.745452880859375,"{""0"": 499}"
653,962,281,497,497,0.2222748100757599,-0.05254361778497696,0.325836181640625,0.2304077446460724,-0.036518074572086334,0.38523101806640625,"{""0"": 497}"
654,781,277,496,496,0.13476566970348358,-0.2853393256664276,0.545806884765625,0.17266850173473358,-0.2665404975414276,0.5569839477539062,"{""0"": 496}"
655,479,292,494,494,-0.09554285556077957,-0.310089111328125,0.4839320182800293,-0.07718653231859207,-0.2899169921875,0.5025091171264648,"{""0"": 494}"
656,288,286,493,493,-0.2104644775390625,0.1447295844554901,0.3184814453125,-0.1876983642578125,0.1699065864086151,0.3460540771484375,"{""0"": 493}"
657,305,285,492,492,-0.2011413425207138,0.056701622903347015,0.2113037109375,-0.1914825290441513,0.08081813156604767,0.27447509765625,"{""0"": 492}"
658,127,280,488,488,-0.279571533203125,0.1589812934398651,0.3716582953929901,-0.26141357421875,0.1867828071117401,0.40505215525627136,"{""0"": 488}"
659,840,278,485,485,0.16213993728160858,-0.3024291694164276,0.6758270263671875,0.18327336013317108,-0.2822570502758026,0.701629638671875,"{""0"": 485}"
660,104,282,484,484,-0.292205810546875,0.07977291196584702,0.430023193359375,-0.2596435546875,0.10415645688772202,0.4639911353588104,"{""0"": 484}"
661,629,266,476,476,0.0005034951027482748,-0.376373291015625,0.5814361572265625,0.021253645420074463,-0.3707275390625,0.5971832275390625,"{""0"": 476}"
662,719,274,476,476,0.08345799893140793,-0.315185546875,0.5486183166503906,0.11096196621656418,-0.29132080078125,0.556304931640625,"{""0"": 476}"
663,321,266,475,475,-0.1967315524816513,0.0025920544285327196,0.302978515625,-0.1821746528148651,0.027671780437231064,0.330322265625,"{""0"": 475}"
664,729,270,473,473,0.0925445705652237,0.10211181640625,0.19927978515625,0.11315156519412994,0.1223602294921875,0.231353759765625,"{""0"": 473}"
665,607,265,469,469,-0.015051842667162418,0.1809387058019638,0.2534027099609375,0.004699706565588713,0.1930084079504013,0.2881927490234375,"{""0"": 469}"
666,905,277,466,466,0.1969757378101349,-0.020109159871935844,0.2803192138671875,0.2292480617761612,0.008863468654453754,0.3352813720703125,"{""0"": 466}"
667,295,277,465,465,-0.2059020698070526,-0.1734161674976349,0.4814443588256836,-0.1980743110179901,-0.1504211723804474,0.5374717712402344,"{""0"": 465}"
668,815,269,464,464,0.15277104079723358,-0.2469177097082138,0.5319290161132812,0.16535954177379608,-0.2292022556066513,0.5519256591796875,"{""0"": 464}"
669,439,284,458,458,-0.13810725510120392,-0.28973388671875,0.6372833251953125,-0.09864802658557892,-0.2642212212085724,0.6791839599609375,"{""0"": 458}"
670,783,257,458,458,0.13844303786754608,-0.2853393256664276,0.5488815307617188,0.17266850173473358,-0.2656860053539276,0.5577621459960938,"{""0"": 458}"
671,238,269,456,456,-0.22602839767932892,-0.2231750786304474,0.5469436645507812,-0.17227168381214142,-0.2078094780445099,0.5581893920898438,"{""0"": 456}"
672,326,253,456,456,-0.19334407150745392,-0.1963959038257599,0.48762011528015137,-0.18769831955432892,-0.1804199516773224,0.5137538909912109,"{""0"": 456}"
673,418,256,454,454,-0.1501769870519638,0.07826992124319077,0.180633544921875,-0.1383972018957138,0.10187527537345886,0.210174560546875,"{""0"": 454}"
674,1049,264,454,454,0.27789306640625,0.042610201984643936,0.37933349609375,0.298614501953125,0.06203082576394081,0.41895294189453125,"{""0"": 454}"
675,17,257,453,453,-0.342620849609375,0.13951106369495392,0.39282986521720886,-0.320159912109375,0.15257258713245392,0.4166412055492401,"{""0"": 453}"
676,663,265,453,453,0.025226613506674767,-0.1707916110754013,0.86785888671875,0.03353883698582649,-0.1473846286535263,0.882232666015625,"{""0"": 453}"
677,1050,259,452,452,0.279541015625,0.051612887531518936,0.3291778564453125,0.2894287109375,0.06710055470466614,0.389068603515625,"{""0"": 452}"
678,994,260,450,450,0.2447662204504013,0.2237243950366974,0.629913330078125,0.256866455078125,0.2342529594898224,0.6591033935546875,"{""0"": 450}"
679,648,255,445,445,0.015570618212223053,0.301483154296875,0.3912353515625,0.03211972862482071,0.3114013671875,0.42000579833984375,"{""0"": 445}"
680,766,255,445,445,0.12677006423473358,-0.2907104194164276,0.5460395812988281,0.15202336013317108,-0.2694091498851776,0.557586669921875,"{""0"": 445}"
681,65,257,444,444,-0.30975341796875,0.19111628830432892,0.5805892944335938,-0.2994384765625,0.20433039963245392,0.6130218505859375,"{""0"": 444}"
682,519,254,441,441,-0.0703277587890625,0.1731261909008026,0.2525787353515625,-0.05312347412109375,0.1964873969554901,0.302703857421875,"{""0"": 441}"
683,77,257,439,439,-0.3045654296875,-0.05168536677956581,0.527801513671875,-0.290618896484375,-0.021486319601535797,0.5634536743164062,"{""0"": 439}"
684,276,252,439,439,-0.21470637619495392,-0.2324829399585724,0.5428047180175781,-0.16709895431995392,-0.2159881889820099,0.5561676025390625,"{""0"": 439}"
685,621,251,439,439,-0.006090110633522272,-0.333587646484375,0.5469779968261719,0.015450533479452133,-0.32373046875,0.6062088012695312,"{""0"": 439}"
686,92,258,438,438,-0.2969970703125,0.12496180832386017,0.3782500922679901,-0.27655029296875,0.1432342231273651,0.41077420115470886,"{""0"": 438}"
687,257,258,432,432,-0.22129817306995392,-0.1818085014820099,0.41814422607421875,-0.19778437912464142,-0.1659546196460724,0.4644298553466797,"{""0"": 432}"
688,565,248,430,430,-0.04071809723973274,0.294281005859375,0.3304595947265625,-0.020423907786607742,0.306365966796875,0.3654327392578125,"{""0"": 430}"
689,698,242,428,428,0.05906296893954277,0.125152587890625,0.1849365234375,0.07712555676698685,0.15557861328125,0.22216796875,"{""0"": 428}"
690,566,252,426,426,-0.03961943835020065,0.1468658298254013,0.207305908203125,-0.014074319042265415,0.1622314304113388,0.2488555908203125,"{""0"": 426}"
691,1098,246,425,425,0.319366455078125,0.020374340936541557,0.4312782287597656,0.32562255859375,0.030572932213544846,0.47621726989746094,"{""0"": 425}"
692,733,237,421,421,0.09673310071229935,0.12100983411073685,0.236480712890625,0.10511017590761185,0.126708984375,0.2668914794921875,"{""0"": 421}"
693,862,242,418,418,0.1734161525964737,0.033134471625089645,0.180938720703125,0.2039489895105362,0.05001450702548027,0.21307373046875,"{""0"": 418}"
694,943,237,418,418,0.2125091403722763,0.2316131889820099,0.407958984375,0.2382201999425888,0.2402344048023224,0.49903297424316406,"{""0"": 418}"
695,94,240,415,415,-0.29571533203125,0.18833918869495392,0.5802688598632812,-0.27996826171875,0.2152251899242401,0.615081787109375,"{""0"": 415}"
696,577,235,409,409,-0.03358835726976395,-0.349212646484375,0.651092529296875,-0.011106440797448158,-0.32843017578125,0.706787109375,"{""0"": 409}"
697,809,237,405,405,0.15054325759410858,-0.2684631049633026,0.6142959594726562,0.16784672439098358,-0.2520446479320526,0.6594390869140625,"{""0"": 405}"
698,191,227,404,404,-0.2450561821460724,0.2047118991613388,0.69464111328125,-0.2295074760913849,0.2230682224035263,0.72833251953125,"{""0"": 404}"
699,232,228,402,402,-0.2303466647863388,0.07781978696584702,0.2735748291015625,-0.2168578952550888,0.08844753354787827,0.2952423095703125,"{""0"": 402}"
700,1081,239,402,402,0.30426025390625,0.012890856713056564,0.4770030975341797,0.319183349609375,0.03948978707194328,0.503911018371582,"{""0"": 402}"
701,344,234,401,401,-0.19013972580432892,-0.2272949367761612,0.5301132202148438,-0.16409297287464142,-0.2077026665210724,0.5441322326660156,"{""0"": 401}"
702,613,233,400,400,-0.01307673193514347,-0.330657958984375,0.5980072021484375,0.0038867529947310686,-0.315277099609375,0.6459808349609375,"{""0"": 400}"
703,791,240,392,392,0.14172367751598358,-0.2759093940258026,0.650299072265625,0.16766361892223358,-0.2623290717601776,0.6838531494140625,"{""0"": 392}"
704,430,222,389,389,-0.1419372409582138,0.07962796092033386,0.180633544921875,-0.1369628757238388,0.10187527537345886,0.209197998046875,"{""0"": 389}"
705,986,226,389,389,0.2343902736902237,0.05902864784002304,0.2568511962890625,0.2429351955652237,0.06587221473455429,0.2932586669921875,"{""0"": 389}"
706,624,228,387,387,-0.0039992136880755424,-0.1719360202550888,0.876617431640625,0.030494706705212593,-0.1461486667394638,0.895904541015625,"{""0"": 387}"
707,959,219,379,379,0.2198486477136612,0.11840822547674179,0.23651123046875,0.241851806640625,0.1476440578699112,0.267913818359375,"{""0"": 379}"
708,391,214,376,376,-0.1637267917394638,0.06783290952444077,0.176605224609375,-0.1562957614660263,0.08415218442678452,0.20343017578125,"{""0"": 376}"
709,52,221,374,374,-0.3154296875,0.08306881040334702,0.4720573127269745,-0.286956787109375,0.09521479904651642,0.48654934763908386,"{""0"": 374}"
710,797,226,370,370,0.14404301345348358,-0.2566833198070526,0.5285224914550781,0.16577152907848358,-0.2413024753332138,0.5432205200195312,"{""0"": 370}"
711,289,215,369,369,-0.2111816704273224,0.2977904975414276,0.4753541648387909,-0.1899872124195099,0.3302306830883026,0.5164871215820312,"{""0"": 369}"
712,761,218,369,369,0.11698155850172043,-0.2962341010570526,0.5457496643066406,0.13769535720348358,-0.2706908881664276,0.5583724975585938,"{""0"": 369}"
713,867,216,367,367,0.17236332595348358,-0.2500610053539276,0.5452384948730469,0.20684818923473358,-0.2359771430492401,0.5593795776367188,"{""0"": 367}"
714,793,216,366,366,0.1425018459558487,0.03564072400331497,0.22027587890625,0.1598663479089737,0.04825211316347122,0.2594451904296875,"{""0"": 366}"
715,423,213,365,365,-0.1438140720129013,0.07061763852834702,0.199493408203125,-0.1370696872472763,0.08695217967033386,0.234619140625,"{""0"": 365}"
716,333,222,360,360,-0.19177241623401642,-0.2322540581226349,0.5468826293945312,-0.16960139572620392,-0.2177734673023224,0.5641021728515625,"{""0"": 360}"
717,399,209,359,359,-0.1598053276538849,0.3270873725414276,0.5948638916015625,-0.1351776421070099,0.3529967963695526,0.6374053955078125,"{""0"": 359}"
718,870,219,359,359,0.17645268142223358,-0.2921752631664276,0.6641693115234375,0.19387821853160858,-0.2757262885570526,0.684600830078125,"{""0"": 359}"
719,918,205,359,359,0.2017516791820526,0.2334442436695099,0.5905075073242188,0.2192077487707138,0.2504883110523224,0.642181396484375,"{""0"": 359}"
720,494,206,352,352,-0.0887756422162056,0.2098998725414276,0.2764434814453125,-0.07428742200136185,0.2280730903148651,0.3033447265625,"{""0"": 352}"
721,906,202,348,348,0.1970825493335724,0.00851537473499775,0.2810821533203125,0.2136840969324112,0.02602197416126728,0.3044281005859375,"{""0"": 348}"
722,255,202,344,344,-0.22344970703125,0.14768977463245392,0.22625732421875,-0.204315185546875,0.17735286056995392,0.2498931735754013,"{""0"": 344}"
723,136,194,342,342,-0.2752685546875,0.1554565131664276,0.315338134765625,-0.262939453125,0.17041011154651642,0.343414306640625,"{""0"": 342}"
724,880,198,342,342,0.1829681098461151,0.2971496880054474,0.4479789733886719,0.1988525092601776,0.3251343071460724,0.47049903869628906,"{""0"": 342}"
725,827,203,340,340,0.15718083083629608,-0.2923278510570526,0.6599884033203125,0.18940739333629608,-0.2749938666820526,0.6970367431640625,"{""0"": 340}"
726,1056,198,340,340,0.282379150390625,0.10988619923591614,0.3159942626953125,0.29541015625,0.11837008595466614,0.37711334228515625,"{""0"": 340}"
727,102,204,339,339,-0.292144775390625,-0.035949740558862686,0.6049728393554688,-0.27899169921875,-0.017759356647729874,0.617828369140625,"{""0"": 339}"
728,1047,193,338,338,0.276824951171875,0.22146610915660858,0.5537490844726562,0.2900390625,0.2467499077320099,0.5871124267578125,"{""0"": 338}"
729,298,193,336,336,-0.2057647556066513,0.04561229795217514,0.2698974609375,-0.1933441013097763,0.05659100040793419,0.29736328125,"{""0"": 336}"
730,1026,195,332,332,0.268096923828125,0.2150116264820099,0.5612640380859375,0.277587890625,0.2374878227710724,0.5882034301757812,"{""0"": 332}"
731,239,196,329,329,-0.2267150580883026,-0.2052460014820099,0.6116867065429688,-0.2027740180492401,-0.1786346733570099,0.61700439453125,"{""0"": 329}"
732,865,191,328,328,0.17410282790660858,-0.2359618842601776,0.41962432861328125,0.18490605056285858,-0.2224731147289276,0.47313883900642395,"{""0"": 328}"
733,644,197,327,327,0.011301975697278976,0.30511474609375,0.334930419921875,0.031757332384586334,0.311370849609375,0.40435791015625,"{""0"": 327}"
734,898,187,323,323,0.19230656325817108,-0.2850646674633026,0.6522216796875,0.20480351150035858,-0.2740173041820526,0.6658477783203125,"{""0"": 323}"
735,258,194,320,320,-0.22119136154651642,-0.1732940971851349,0.42209625244140625,-0.20388789474964142,-0.1604156792163849,0.4525146484375,"{""0"": 320}"
736,868,186,319,319,0.1749572455883026,0.3209533989429474,0.4416961669921875,0.1902160346508026,0.3447265923023224,0.4587898254394531,"{""0"": 319}"
